regularity,vertices,seed,tree-decomp-width,algorithm,tree-decomp-time,simulation-time
3,30,13,7,meiji-e,1.601,2.52372
3,30,14,8,meiji-e,5.115,9.44218
3,30,15,8,meiji-e,6.479,14.0065
3,30,16,8,meiji-e,4.948,8.23256
3,30,17,8,meiji-e,2.398,7.85266
3,30,18,8,meiji-e,3.532,7.25844
3,30,19,8,meiji-e,2.996,9.19641
3,30,20,8,meiji-e,4.593,12.4815
3,30,21,7,meiji-e,1.898,4.10068
3,30,22,7,meiji-e,1.439,3.31802
3,30,23,7,meiji-e,1.85,3.96282
3,30,24,8,meiji-e,5.568,10.5915
3,30,25,6,meiji-e,1.396,1.57302
3,30,26,8,meiji-e,2.373,6.79031
3,30,27,7,meiji-e,1.937,4.76238
3,30,28,7,meiji-e,2.65,3.28756
3,30,29,7,meiji-e,2.001,3.24157
3,30,30,7,meiji-e,1.537,3.36162
3,30,31,8,meiji-e,4.853,9.89239
3,30,32,7,meiji-e,1.511,3.90031
3,30,33,7,meiji-e,1.904,4.06741
3,30,34,6,meiji-e,1.206,1.55837
3,30,35,9,meiji-e,5.742,19.1755
3,30,36,7,meiji-e,1.772,2.58835
3,30,37,8,meiji-e,3.002,12.939
3,30,38,8,meiji-e,4.414,13.2414
3,30,39,7,meiji-e,1.345,4.25064
3,30,40,6,meiji-e,1.117,1.99674
3,30,41,6,meiji-e,1.272,1.44563
3,30,42,7,meiji-e,1.731,3.82363
3,30,43,8,meiji-e,2.626,8.64032
3,30,44,7,meiji-e,1.692,2.99717
3,30,45,6,meiji-e,1.327,1.67995
3,30,46,7,meiji-e,1.958,4.81251
3,30,47,7,meiji-e,1.724,4.22314
3,30,48,8,meiji-e,3.228,10.6795
3,30,49,7,meiji-e,1.537,3.96318
4,10,0,6,meiji-e,0.615,0.252176
4,10,1,7,meiji-e,0.762,0.908328
4,10,2,6,meiji-e,0.656,0.346038
4,10,3,6,meiji-e,0.658,0.373635
4,10,4,6,meiji-e,0.63,0.337907
4,10,5,7,meiji-e,0.765,0.820678
4,10,6,6,meiji-e,0.653,0.417221
4,10,7,7,meiji-e,0.795,1.22137
4,10,8,7,meiji-e,0.695,0.545142
4,10,9,7,meiji-e,0.705,0.991254
4,10,10,6,meiji-e,0.641,0.370083
4,10,11,7,meiji-e,0.733,1.07599
4,10,12,6,meiji-e,0.707,0.389956
4,10,13,6,meiji-e,0.63,0.39875
4,10,14,7,meiji-e,0.757,1.02903
4,10,15,7,meiji-e,0.711,0.551257
4,10,16,6,meiji-e,0.633,0.339972
4,10,17,7,meiji-e,0.721,0.744849
4,10,18,6,meiji-e,0.767,0.437813
4,10,19,6,meiji-e,0.654,0.340612
4,10,20,7,meiji-e,0.716,0.568584
4,10,21,7,meiji-e,0.756,0.781532
4,10,22,7,meiji-e,0.734,1.0655
4,10,23,6,meiji-e,0.655,0.420352
4,10,24,7,meiji-e,0.717,0.878729
4,10,25,6,meiji-e,0.646,0.352428
4,10,26,7,meiji-e,0.729,0.906633
4,10,27,7,meiji-e,0.734,0.991803
4,10,28,6,meiji-e,0.66,0.30338
4,10,29,6,meiji-e,0.677,0.414664
4,10,30,7,meiji-e,0.76,1.15239
4,10,31,7,meiji-e,0.773,0.855497
4,10,32,7,meiji-e,0.702,0.900896
4,10,33,5,meiji-e,0.597,0.214426
4,10,34,7,meiji-e,0.795,0.933974
4,10,35,7,meiji-e,0.75,0.984024
4,10,36,7,meiji-e,0.717,0.8569
4,10,37,6,meiji-e,0.706,0.44041
4,10,38,7,meiji-e,0.73,0.926974
4,10,39,7,meiji-e,0.727,0.944993
4,10,40,7,meiji-e,0.71,0.777196
4,10,41,6,meiji-e,0.678,0.310269
4,10,42,8,meiji-e,0.781,2.0214
4,10,43,7,meiji-e,0.751,0.874633
4,10,44,7,meiji-e,0.718,0.92616
4,10,45,6,meiji-e,0.652,0.407003
4,10,46,6,meiji-e,0.683,0.448785
4,10,47,6,meiji-e,0.666,0.363247
4,10,48,6,meiji-e,0.671,0.361485
4,10,49,6,meiji-e,0.68,0.461996
4,12,0,NaN,meiji-e,NaN,NaN
4,12,1,NaN,meiji-e,NaN,NaN
4,12,2,NaN,meiji-e,NaN,NaN
4,12,3,NaN,meiji-e,NaN,NaN
4,12,4,NaN,meiji-e,NaN,NaN
4,12,5,NaN,meiji-e,NaN,NaN
4,12,6,NaN,meiji-e,NaN,NaN
4,12,7,NaN,meiji-e,NaN,NaN
4,12,8,NaN,meiji-e,NaN,NaN
4,12,9,NaN,meiji-e,NaN,NaN
4,12,10,NaN,meiji-e,NaN,NaN
4,12,11,NaN,meiji-e,NaN,NaN
4,12,12,NaN,meiji-e,NaN,NaN
4,12,13,NaN,meiji-e,NaN,NaN
4,12,14,NaN,meiji-e,NaN,NaN
4,12,15,NaN,meiji-e,NaN,NaN
4,12,16,NaN,meiji-e,NaN,NaN
4,12,17,NaN,meiji-e,NaN,NaN
4,12,18,NaN,meiji-e,NaN,NaN
4,12,19,NaN,meiji-e,NaN,NaN
4,12,20,NaN,meiji-e,NaN,NaN
4,12,21,NaN,meiji-e,NaN,NaN
4,12,22,NaN,meiji-e,NaN,NaN
4,12,23,NaN,meiji-e,NaN,NaN
4,12,24,NaN,meiji-e,NaN,NaN
4,12,25,NaN,meiji-e,NaN,NaN
4,12,26,NaN,meiji-e,NaN,NaN
4,12,27,NaN,meiji-e,NaN,NaN
4,12,28,NaN,meiji-e,NaN,NaN
4,12,29,NaN,meiji-e,NaN,NaN
4,12,30,NaN,meiji-e,NaN,NaN
4,12,31,NaN,meiji-e,NaN,NaN
4,12,32,NaN,meiji-e,NaN,NaN
4,12,33,NaN,meiji-e,NaN,NaN
4,12,34,NaN,meiji-e,NaN,NaN
4,12,35,NaN,meiji-e,NaN,NaN
4,12,36,NaN,meiji-e,NaN,NaN
4,12,37,NaN,meiji-e,NaN,NaN
4,12,38,NaN,meiji-e,NaN,NaN
4,12,39,NaN,meiji-e,NaN,NaN
4,12,40,NaN,meiji-e,NaN,NaN
4,12,41,NaN,meiji-e,NaN,NaN
4,12,42,NaN,meiji-e,NaN,NaN
4,12,43,NaN,meiji-e,NaN,NaN
4,12,44,NaN,meiji-e,NaN,NaN
4,12,45,NaN,meiji-e,NaN,NaN
4,12,46,NaN,meiji-e,NaN,NaN
4,12,47,NaN,meiji-e,NaN,NaN
4,12,48,NaN,meiji-e,NaN,NaN
4,12,49,NaN,meiji-e,NaN,NaN
4,14,0,8,meiji-e,1.045,4.5034
4,14,1,7,meiji-e,0.918,2.53263
4,14,2,7,meiji-e,0.939,1.64984
4,14,3,7,meiji-e,0.893,2.13822
4,14,4,8,meiji-e,1.02,5.13192
4,14,5,7,meiji-e,0.939,2.66099
4,14,6,8,meiji-e,1.136,6.28619
4,14,7,8,meiji-e,1.208,2.86643
4,14,8,9,meiji-e,1.476,8.09925
4,14,9,8,meiji-e,1.181,6.52838
4,14,10,9,meiji-e,1.384,5.87834
4,14,11,8,meiji-e,1.056,5.22247
4,14,12,9,meiji-e,1.286,7.26577
4,14,13,8,meiji-e,1.398,7.23348
4,14,14,7,meiji-e,0.918,1.51852
4,14,15,7,meiji-e,1.055,1.61455
4,14,16,9,meiji-e,1.67,9.4821
4,14,17,7,meiji-e,1,1.76459
4,14,18,8,meiji-e,1.201,5.76415
4,14,19,7,meiji-e,0.957,2.69495
4,14,20,8,meiji-e,1.165,5.69268
4,14,21,8,meiji-e,1.434,4.30779
4,14,22,7,meiji-e,0.882,2.12093
4,14,23,8,meiji-e,1.177,7.29402
4,14,24,6,meiji-e,0.793,0.669599
4,14,25,7,meiji-e,0.918,1.3354
4,14,26,8,meiji-e,1.02,5.44433
4,14,27,8,meiji-e,1.196,7.64976
4,14,28,8,meiji-e,1.066,4.45819
4,14,29,7,meiji-e,1.138,1.52574
4,14,30,7,meiji-e,0.861,1.98904
4,14,31,8,meiji-e,1.143,5.68287
4,14,32,8,meiji-e,0.958,2.54733
4,14,33,8,meiji-e,1.333,4.8237
4,14,34,7,meiji-e,0.892,2.29156
4,14,35,8,meiji-e,1.171,4.80133
4,14,36,8,meiji-e,1.182,4.62384
4,14,37,7,meiji-e,0.903,2.16991
4,14,38,7,meiji-e,0.919,2.23999
4,14,39,7,meiji-e,0.884,1.47719
4,14,40,7,meiji-e,0.974,1.32548
4,14,41,8,meiji-e,1.199,4.52679
4,14,42,7,meiji-e,0.816,1.76633
4,14,43,9,meiji-e,1.713,9.9539
4,14,44,7,meiji-e,0.867,1.97336
4,14,45,8,meiji-e,1.313,3.42341
4,14,46,8,meiji-e,1.116,5.39651
4,14,47,7,meiji-e,0.901,1.82344
4,14,48,7,meiji-e,0.85,1.80013
4,14,49,7,meiji-e,0.896,1.68726
4,16,0,NaN,meiji-e,NaN,NaN
4,16,1,NaN,meiji-e,NaN,NaN
4,16,2,NaN,meiji-e,NaN,NaN
4,16,3,NaN,meiji-e,NaN,NaN
4,16,4,NaN,meiji-e,NaN,NaN
4,16,5,NaN,meiji-e,NaN,NaN
4,16,6,NaN,meiji-e,NaN,NaN
4,16,7,NaN,meiji-e,NaN,NaN
4,16,8,NaN,meiji-e,NaN,NaN
4,16,9,NaN,meiji-e,NaN,NaN
4,16,10,NaN,meiji-e,NaN,NaN
4,16,11,NaN,meiji-e,NaN,NaN
4,16,12,NaN,meiji-e,NaN,NaN
4,16,13,NaN,meiji-e,NaN,NaN
4,16,14,NaN,meiji-e,NaN,NaN
4,16,15,NaN,meiji-e,NaN,NaN
4,16,16,NaN,meiji-e,NaN,NaN
4,16,17,NaN,meiji-e,NaN,NaN
4,16,18,NaN,meiji-e,NaN,NaN
4,16,19,NaN,meiji-e,NaN,NaN
4,16,20,NaN,meiji-e,NaN,NaN
4,16,21,NaN,meiji-e,NaN,NaN
4,16,22,NaN,meiji-e,NaN,NaN
4,16,23,NaN,meiji-e,NaN,NaN
4,16,24,NaN,meiji-e,NaN,NaN
4,16,25,NaN,meiji-e,NaN,NaN
4,16,26,NaN,meiji-e,NaN,NaN
4,16,27,NaN,meiji-e,NaN,NaN
4,16,28,NaN,meiji-e,NaN,NaN
4,16,29,NaN,meiji-e,NaN,NaN
4,16,30,NaN,meiji-e,NaN,NaN
4,16,31,NaN,meiji-e,NaN,NaN
4,16,32,NaN,meiji-e,NaN,NaN
4,16,33,NaN,meiji-e,NaN,NaN
4,16,34,NaN,meiji-e,NaN,NaN
4,16,35,NaN,meiji-e,NaN,NaN
4,16,36,NaN,meiji-e,NaN,NaN
4,16,37,NaN,meiji-e,NaN,NaN
4,16,38,NaN,meiji-e,NaN,NaN
4,16,39,NaN,meiji-e,NaN,NaN
4,16,40,NaN,meiji-e,NaN,NaN
4,16,41,NaN,meiji-e,NaN,NaN
4,16,42,NaN,meiji-e,NaN,NaN
4,16,43,NaN,meiji-e,NaN,NaN
4,16,44,NaN,meiji-e,NaN,NaN
4,16,45,NaN,meiji-e,NaN,NaN
4,16,46,NaN,meiji-e,NaN,NaN
4,16,47,NaN,meiji-e,NaN,NaN
4,16,48,NaN,meiji-e,NaN,NaN
4,16,49,NaN,meiji-e,NaN,NaN
4,18,0,8,meiji-e,1.504,8.90306
4,18,1,10,meiji-e,3.651,69.2907
4,18,2,9,meiji-e,3.281,11.2854
4,18,3,8,meiji-e,1.626,9.39107
4,18,4,9,meiji-e,2.205,16.4449
4,18,5,9,meiji-e,2.268,19.066
4,18,6,8,meiji-e,1.392,5.41456
4,18,7,9,meiji-e,3.074,10.3809
4,18,8,9,meiji-e,2.659,17.3735
4,18,9,9,meiji-e,2.216,25.395
4,18,10,8,meiji-e,1.332,7.2785
4,18,11,9,meiji-e,2.242,10.5963
4,18,12,8,meiji-e,1.475,7.64013
4,18,13,8,meiji-e,1.335,6.82662
4,18,14,8,meiji-e,1.448,10.6369
4,18,15,8,meiji-e,1.644,7.45788
4,18,16,9,meiji-e,2.693,19.0236
4,18,17,10,meiji-e,3.851,33.883
4,18,18,8,meiji-e,1.783,6.31369
4,18,19,9,meiji-e,2.843,12.811
4,18,20,8,meiji-e,1.283,5.29366
4,18,21,9,meiji-e,2.429,17.8975
4,18,22,8,meiji-e,1.507,9.9945
4,18,23,10,meiji-e,5.942,50.8293
4,18,24,9,meiji-e,3.209,20.7869
4,18,25,9,meiji-e,2.573,20.1695
4,18,26,9,meiji-e,3.102,15.0887
4,18,27,9,meiji-e,2.48,12.6894
4,18,28,10,meiji-e,7.752,46.6662
4,18,29,9,meiji-e,2.493,19.9046
4,18,30,8,meiji-e,1.478,8.40812
4,18,31,7,meiji-e,1.086,3.55553
4,18,32,7,meiji-e,0.938,4.05748
4,18,33,9,meiji-e,2.428,20.9723
4,18,34,9,meiji-e,2.33,24.5238
4,18,35,9,meiji-e,3.856,10.0765
4,18,36,8,meiji-e,1.756,9.81407
4,18,37,8,meiji-e,1.441,9.35525
4,18,38,9,meiji-e,2.854,12.847
4,18,39,9,meiji-e,2.931,20.3853
4,18,40,9,meiji-e,1.862,8.90137
4,18,41,9,meiji-e,1.715,12.0124
4,18,42,9,meiji-e,2.201,19.2078
4,18,43,9,meiji-e,2.153,16.4884
4,18,44,7,meiji-e,1.028,2.52137
4,18,45,9,meiji-e,2.5,15.5335
4,18,46,9,meiji-e,1.414,12.8857
4,18,47,10,meiji-e,5.263,40.8854
4,18,48,9,meiji-e,2.886,12.605
4,18,49,9,meiji-e,1.423,11.7536
4,20,0,NaN,meiji-e,NaN,NaN
4,20,1,NaN,meiji-e,NaN,NaN
4,20,2,NaN,meiji-e,NaN,NaN
4,20,3,NaN,meiji-e,NaN,NaN
4,20,4,NaN,meiji-e,NaN,NaN
4,20,5,NaN,meiji-e,NaN,NaN
4,20,6,NaN,meiji-e,NaN,NaN
4,20,7,NaN,meiji-e,NaN,NaN
4,20,8,NaN,meiji-e,NaN,NaN
4,20,9,NaN,meiji-e,NaN,NaN
4,20,10,NaN,meiji-e,NaN,NaN
4,20,11,NaN,meiji-e,NaN,NaN
4,20,12,NaN,meiji-e,NaN,NaN
4,20,13,NaN,meiji-e,NaN,NaN
4,20,14,NaN,meiji-e,NaN,NaN
4,20,15,NaN,meiji-e,NaN,NaN
4,20,16,NaN,meiji-e,NaN,NaN
4,20,17,NaN,meiji-e,NaN,NaN
4,20,18,NaN,meiji-e,NaN,NaN
4,20,19,NaN,meiji-e,NaN,NaN
4,20,20,NaN,meiji-e,NaN,NaN
4,20,21,NaN,meiji-e,NaN,NaN
4,20,22,NaN,meiji-e,NaN,NaN
4,20,23,NaN,meiji-e,NaN,NaN
4,20,24,NaN,meiji-e,NaN,NaN
4,20,25,NaN,meiji-e,NaN,NaN
4,20,26,NaN,meiji-e,NaN,NaN
4,20,27,NaN,meiji-e,NaN,NaN
4,20,28,NaN,meiji-e,NaN,NaN
4,20,29,NaN,meiji-e,NaN,NaN
4,20,30,NaN,meiji-e,NaN,NaN
4,20,31,NaN,meiji-e,NaN,NaN
4,20,32,NaN,meiji-e,NaN,NaN
4,20,33,NaN,meiji-e,NaN,NaN
4,20,34,NaN,meiji-e,NaN,NaN
4,20,35,NaN,meiji-e,NaN,NaN
4,20,36,NaN,meiji-e,NaN,NaN
4,20,37,NaN,meiji-e,NaN,NaN
4,20,38,NaN,meiji-e,NaN,NaN
4,20,39,NaN,meiji-e,NaN,NaN
4,20,40,NaN,meiji-e,NaN,NaN
4,20,41,NaN,meiji-e,NaN,NaN
4,20,42,NaN,meiji-e,NaN,NaN
4,20,43,NaN,meiji-e,NaN,NaN
4,20,44,NaN,meiji-e,NaN,NaN
4,20,45,NaN,meiji-e,NaN,NaN
4,20,46,NaN,meiji-e,NaN,NaN
4,20,47,NaN,meiji-e,NaN,NaN
4,20,48,NaN,meiji-e,NaN,NaN
4,20,49,NaN,meiji-e,NaN,NaN
4,22,0,11,meiji-e,14.982,78.4869
4,22,1,10,meiji-e,7.791,60.5384
4,22,2,10,meiji-e,9.459,59.6133
4,22,3,9,meiji-e,5.381,26.2444
4,22,4,11,meiji-e,8.884,336
4,22,5,10,meiji-e,12.072,31.812
4,22,6,11,meiji-e,15.193,167.185
4,22,7,11,meiji-e,15.85,172.614
4,22,8,10,meiji-e,8.017,60.1266
4,22,9,10,meiji-e,7.118,44.6217
4,22,10,10,meiji-e,7.338,85.9298
4,22,11,9,meiji-e,4.828,39.0688
4,22,12,10,meiji-e,10.225,61.9117
4,22,13,8,meiji-e,2.106,9.34845
4,22,14,11,meiji-e,23.939,171.919
4,22,15,11,meiji-e,9.388,117.944
4,22,16,9,meiji-e,4.698,15.7514
4,22,17,11,meiji-e,13.165,238.135
4,22,18,11,meiji-e,14.24,242.272
4,22,19,10,meiji-e,8.642,100.466
4,22,20,10,meiji-e,8.639,66.9973
4,22,21,10,meiji-e,9.165,62.9208
4,22,22,10,meiji-e,9.116,53.137
4,22,23,11,meiji-e,15.439,205.177
4,22,24,11,meiji-e,11.655,68.0118
4,22,25,10,meiji-e,13.237,58.6395
4,22,26,10,meiji-e,8.929,82.6326
4,22,27,11,meiji-e,12.52,282.324
4,22,28,10,meiji-e,10.721,83.217
4,22,29,10,meiji-e,8.248,64.3639
4,22,30,10,meiji-e,8.561,44.6012
4,22,31,11,meiji-e,19.354,162.106
4,22,32,8,meiji-e,2.25,11.9481
4,22,33,10,meiji-e,10.598,61.2944
4,22,34,9,meiji-e,5.826,35.6077
4,22,35,10,meiji-e,10.838,40.6879
4,22,36,10,meiji-e,11.051,49.8574
4,22,37,10,meiji-e,7.852,62.5158
4,22,38,10,meiji-e,11.519,54.6762
4,22,39,12,meiji-e,34.796,NaN
4,22,40,8,meiji-e,2.611,14.9862
4,22,41,11,meiji-e,22.046,196.075
4,22,42,11,meiji-e,19.506,202.914
4,22,43,9,meiji-e,2.389,12.3682
4,22,44,10,meiji-e,6.665,42.2062
4,22,45,10,meiji-e,8.176,105.337
4,22,46,9,meiji-e,6.096,15.8184
4,22,47,11,meiji-e,12.862,118.201
4,22,48,11,meiji-e,18.756,306.649
4,22,49,10,meiji-e,8.012,59.2476
4,24,0,NaN,meiji-e,NaN,NaN
4,24,1,NaN,meiji-e,NaN,NaN
4,24,2,NaN,meiji-e,NaN,NaN
4,24,3,NaN,meiji-e,NaN,NaN
4,24,4,NaN,meiji-e,NaN,NaN
4,24,5,NaN,meiji-e,NaN,NaN
4,24,6,NaN,meiji-e,NaN,NaN
4,24,7,NaN,meiji-e,NaN,NaN
4,24,8,NaN,meiji-e,NaN,NaN
4,24,9,NaN,meiji-e,NaN,NaN
4,24,10,NaN,meiji-e,NaN,NaN
4,24,11,NaN,meiji-e,NaN,NaN
4,24,12,NaN,meiji-e,NaN,NaN
4,24,13,NaN,meiji-e,NaN,NaN
4,24,14,NaN,meiji-e,NaN,NaN
4,24,15,NaN,meiji-e,NaN,NaN
4,24,16,NaN,meiji-e,NaN,NaN
4,24,17,NaN,meiji-e,NaN,NaN
4,24,18,NaN,meiji-e,NaN,NaN
4,24,19,NaN,meiji-e,NaN,NaN
4,24,20,NaN,meiji-e,NaN,NaN
4,24,21,NaN,meiji-e,NaN,NaN
4,24,22,NaN,meiji-e,NaN,NaN
4,24,23,NaN,meiji-e,NaN,NaN
4,24,24,NaN,meiji-e,NaN,NaN
4,24,25,NaN,meiji-e,NaN,NaN
4,24,26,NaN,meiji-e,NaN,NaN
4,24,27,NaN,meiji-e,NaN,NaN
4,24,28,NaN,meiji-e,NaN,NaN
4,24,29,NaN,meiji-e,NaN,NaN
4,24,30,NaN,meiji-e,NaN,NaN
4,24,31,NaN,meiji-e,NaN,NaN
4,24,32,NaN,meiji-e,NaN,NaN
4,24,33,NaN,meiji-e,NaN,NaN
4,24,34,NaN,meiji-e,NaN,NaN
4,24,35,NaN,meiji-e,NaN,NaN
4,24,36,NaN,meiji-e,NaN,NaN
4,24,37,NaN,meiji-e,NaN,NaN
4,24,38,NaN,meiji-e,NaN,NaN
4,24,39,NaN,meiji-e,NaN,NaN
4,24,40,NaN,meiji-e,NaN,NaN
4,24,41,NaN,meiji-e,NaN,NaN
4,24,42,NaN,meiji-e,NaN,NaN
4,24,43,NaN,meiji-e,NaN,NaN
4,24,44,NaN,meiji-e,NaN,NaN
4,24,45,NaN,meiji-e,NaN,NaN
4,24,46,NaN,meiji-e,NaN,NaN
4,24,47,NaN,meiji-e,NaN,NaN
4,24,48,NaN,meiji-e,NaN,NaN
4,24,49,NaN,meiji-e,NaN,NaN
4,26,0,12,meiji-e,83.655,NaN
4,26,1,13,meiji-e,175.2,NaN
4,26,2,9,meiji-e,7.231,43.5608
4,26,3,12,meiji-e,117.733,NaN
4,26,4,12,meiji-e,58.834,NaN
4,26,5,12,meiji-e,98.802,NaN
4,26,6,11,meiji-e,15.956,337.73
4,26,7,9,meiji-e,8.151,24.3526
4,26,8,10,meiji-e,8.068,87.7675
4,26,9,12,meiji-e,50.12,323.117
4,26,10,12,meiji-e,112.697,NaN
4,26,11,12,meiji-e,59.952,NaN
4,26,12,12,meiji-e,87.845,NaN
4,26,13,12,meiji-e,108.058,NaN
4,26,14,11,meiji-e,17.231,380.534
4,26,15,12,meiji-e,67.611,NaN
4,26,16,9,meiji-e,8.79,27.9909
4,26,17,9,meiji-e,6.557,49.3644
4,26,18,12,meiji-e,123.138,NaN
4,26,19,11,meiji-e,17.327,194.773
4,26,20,12,meiji-e,74.549,NaN
4,26,21,11,meiji-e,23.804,145.951
4,26,22,NaN,meiji-e,NaN,NaN
4,26,23,11,meiji-e,33.852,425.823
4,26,24,11,meiji-e,39.836,NaN
4,26,25,12,meiji-e,86.872,NaN
4,26,26,9,meiji-e,4.701,33.8569
4,26,27,10,meiji-e,17.193,39.6572
4,26,28,11,meiji-e,28.965,385.992
4,26,29,11,meiji-e,22.732,161.177
4,26,30,10,meiji-e,16.504,68.0534
4,26,31,10,meiji-e,9.668,94.0268
4,26,32,11,meiji-e,13.21,475.518
4,26,33,11,meiji-e,19.229,320.687
4,26,34,12,meiji-e,27.479,411.95
4,26,35,11,meiji-e,17.243,334.679
4,26,36,10,meiji-e,11.384,40.2808
4,26,37,11,meiji-e,25.001,341.34
4,26,38,10,meiji-e,9.391,58.8395
4,26,39,10,meiji-e,11.263,66.1546
4,26,40,12,meiji-e,63.228,NaN
4,26,41,10,meiji-e,12.721,87.9699
4,26,42,12,meiji-e,62.463,NaN
4,26,43,10,meiji-e,8.791,43.0811
4,26,44,12,meiji-e,71.314,NaN
4,26,45,10,meiji-e,15.729,90.2996
4,26,46,10,meiji-e,12.357,74.1822
4,26,47,11,meiji-e,35.985,343.626
4,26,48,10,meiji-e,9.966,70.8899
4,26,49,10,meiji-e,13.163,105.488
4,28,0,NaN,meiji-e,NaN,NaN
4,28,1,NaN,meiji-e,NaN,NaN
4,28,2,NaN,meiji-e,NaN,NaN
4,28,3,NaN,meiji-e,NaN,NaN
4,28,4,NaN,meiji-e,NaN,NaN
4,28,5,NaN,meiji-e,NaN,NaN
4,28,6,NaN,meiji-e,NaN,NaN
4,28,7,NaN,meiji-e,NaN,NaN
4,28,8,NaN,meiji-e,NaN,NaN
4,28,9,NaN,meiji-e,NaN,NaN
4,28,10,NaN,meiji-e,NaN,NaN
4,28,11,NaN,meiji-e,NaN,NaN
4,28,12,NaN,meiji-e,NaN,NaN
4,28,13,NaN,meiji-e,NaN,NaN
4,28,14,NaN,meiji-e,NaN,NaN
4,28,15,NaN,meiji-e,NaN,NaN
4,28,16,NaN,meiji-e,NaN,NaN
4,28,17,NaN,meiji-e,NaN,NaN
4,28,18,NaN,meiji-e,NaN,NaN
4,28,19,NaN,meiji-e,NaN,NaN
4,28,20,NaN,meiji-e,NaN,NaN
4,28,21,NaN,meiji-e,NaN,NaN
4,28,22,NaN,meiji-e,NaN,NaN
4,28,23,NaN,meiji-e,NaN,NaN
4,28,24,NaN,meiji-e,NaN,NaN
4,28,25,NaN,meiji-e,NaN,NaN
4,28,26,NaN,meiji-e,NaN,NaN
4,28,27,NaN,meiji-e,NaN,NaN
4,28,28,NaN,meiji-e,NaN,NaN
4,28,29,NaN,meiji-e,NaN,NaN
4,28,30,NaN,meiji-e,NaN,NaN
4,28,31,NaN,meiji-e,NaN,NaN
4,28,32,NaN,meiji-e,NaN,NaN
4,28,33,NaN,meiji-e,NaN,NaN
4,28,34,NaN,meiji-e,NaN,NaN
4,28,35,NaN,meiji-e,NaN,NaN
4,28,36,NaN,meiji-e,NaN,NaN
4,28,37,NaN,meiji-e,NaN,NaN
4,28,38,NaN,meiji-e,NaN,NaN
4,28,39,NaN,meiji-e,NaN,NaN
4,28,40,NaN,meiji-e,NaN,NaN
4,28,41,NaN,meiji-e,NaN,NaN
4,28,42,NaN,meiji-e,NaN,NaN
4,28,43,NaN,meiji-e,NaN,NaN
4,28,44,NaN,meiji-e,NaN,NaN
4,28,45,NaN,meiji-e,NaN,NaN
4,28,46,NaN,meiji-e,NaN,NaN
4,28,47,NaN,meiji-e,NaN,NaN
4,28,48,NaN,meiji-e,NaN,NaN
4,28,49,NaN,meiji-e,NaN,NaN
4,30,0,NaN,meiji-e,NaN,NaN
4,30,1,NaN,meiji-e,NaN,NaN
4,30,2,NaN,meiji-e,NaN,NaN
4,30,3,NaN,meiji-e,NaN,NaN
4,30,4,NaN,meiji-e,NaN,NaN
4,30,5,NaN,meiji-e,NaN,NaN
4,30,6,NaN,meiji-e,NaN,NaN
4,30,7,12,meiji-e,71.381,NaN
4,30,8,NaN,meiji-e,NaN,NaN
4,30,9,NaN,meiji-e,NaN,NaN
4,30,10,NaN,meiji-e,NaN,NaN
4,30,11,NaN,meiji-e,NaN,NaN
4,30,12,NaN,meiji-e,NaN,NaN
4,30,13,NaN,meiji-e,NaN,NaN
4,30,14,NaN,meiji-e,NaN,NaN
4,30,15,13,meiji-e,735.475,NaN
4,30,16,NaN,meiji-e,NaN,NaN
4,30,17,12,meiji-e,255.058,NaN
4,30,18,NaN,meiji-e,NaN,NaN
4,30,19,12,meiji-e,161.035,NaN
4,30,20,NaN,meiji-e,NaN,NaN
4,30,21,NaN,meiji-e,NaN,NaN
4,30,22,NaN,meiji-e,NaN,NaN
4,30,23,NaN,meiji-e,NaN,NaN
4,30,24,11,meiji-e,39.089,NaN
4,30,25,12,meiji-e,129.486,NaN
4,30,26,11,meiji-e,41.728,NaN
4,30,27,NaN,meiji-e,NaN,NaN
4,30,28,NaN,meiji-e,NaN,NaN
4,30,29,NaN,meiji-e,NaN,NaN
4,30,30,NaN,meiji-e,NaN,NaN
4,30,31,12,meiji-e,293.846,NaN
4,30,32,NaN,meiji-e,NaN,NaN
4,30,33,NaN,meiji-e,NaN,NaN
4,30,34,NaN,meiji-e,NaN,NaN
4,30,35,NaN,meiji-e,NaN,NaN
4,30,36,NaN,meiji-e,NaN,NaN
4,30,37,NaN,meiji-e,NaN,NaN
4,30,38,NaN,meiji-e,NaN,NaN
4,30,39,11,meiji-e,42.022,NaN
4,30,40,NaN,meiji-e,NaN,NaN
4,30,41,NaN,meiji-e,NaN,NaN
4,30,42,NaN,meiji-e,NaN,NaN
4,30,43,NaN,meiji-e,NaN,NaN
4,30,44,NaN,meiji-e,NaN,NaN
4,30,45,NaN,meiji-e,NaN,NaN
4,30,46,12,meiji-e,77.981,NaN
4,30,47,NaN,meiji-e,NaN,NaN
4,30,48,NaN,meiji-e,NaN,NaN
4,30,49,NaN,meiji-e,NaN,NaN
5,10,0,8,meiji-e,1.171,4.07658
5,10,1,8,meiji-e,0.801,3.30573
5,10,2,8,meiji-e,0.785,2.55591
5,10,3,7,meiji-e,0.774,1.19052
5,10,4,7,meiji-e,0.749,1.46804
5,10,5,8,meiji-e,0.963,2.91906
5,10,6,8,meiji-e,0.887,4.69126
5,10,7,8,meiji-e,1.093,3.8523
5,10,8,8,meiji-e,0.83,3.42634
5,10,9,8,meiji-e,0.929,3.44258
